"ID_EXECUTION"|"INI_EXECUTION"|"END_EXECUTION"|"STATUS"|"DESCR_ERR"|"EMAIL_SENT"|"EMAIL_DATE"|"ENVIRONMENT"|"OUTPUT"|"ID_BOT"|"HOST_NAME"|"COUNT_EXEC"|"COUNTRY"|"EXTERNAL_ID"|"PROCESS_NAME"|"PROCESS_VERSION"|"FOLDER_NAME"|"CURRENT_USER"|"BOT_SOX"|"SYNCED_ULTRON"
1025060|"15/06/2026 04:30:29"|"15/06/2026 04:30:51"|1|[NULL]|"1"|"15/06/2026 04:30:51"|"3"|[NULL]|182|AWS-RPAP-006|1|BR|eb3892a0-6262-4399-98b5-6d19e31ee3bd|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1025059|"15/06/2026 04:13:41"|"15/06/2026 05:34:15"|1|[NULL]|"1"|"15/06/2026 05:34:15"|"3"|[NULL]|219|EC2AMAZ-NLK1TA2|49|BR|"038b87ba-2de4-40b8-9fa5-1ca4b5b0fc3e"|"219.AML.Aplicacao.De.OCR.Em.EDD.PF"|"1.0.16"|CoE Ops - BR/Nubank/AML-CFT|ssmwindows\automacao.moperacoes|"0"|"1"
1025058|"15/06/2026 04:11:16"|"15/06/2026 04:11:22"|1|[NULL]|"1"|"15/06/2026 04:11:22"|"3"|[NULL]|35|AWS-RPAP-006|0|BR|"6a4344da-fa01-44e2-ae56-e6480f901399"|"035.CX.Geracao.notas.clientes"|"2.0.31"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1025057|"15/06/2026 04:10:32"|"15/06/2026 04:10:56"|1|[NULL]|"1"|"15/06/2026 04:10:56"|"3"|[NULL]|153|AWS-RPAP-006|10|BR|"86982f8a-6e13-44a6-82be-2391df6bf31f"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1025056|"15/06/2026 04:09:53"|"15/06/2026 04:10:14"|1|[NULL]|"1"|"15/06/2026 04:10:14"|"3"|[NULL]|182|AWS-RPAP-006|1|BR|a8b2fba0-8e44-48ec-8d03-7673048b383a|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1025049|"15/06/2026 04:00:59"|"15/06/2026 04:06:22"|1|[NULL]|"1"|"15/06/2026 04:06:22"|"3"|[NULL]|281|EC2AMAZ-NLK1TA2|25|BR|"895cb3e3-232d-42c7-a5a6-fa082e9252de"|"281.Cadastro.Positivo"|"1.0.5"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\automacao.moperacoes|"0"|"1"
1025047|"15/06/2026 04:00:52"|"15/06/2026 04:09:34"|1|[NULL]|"1"|"15/06/2026 04:09:34"|"3"|[NULL]|119|AWS-RPAP-006|7|BR|"72d85734-e670-408e-b07f-e95177ba4d12"|"119.CXC.Blank.Emails.Zendesk.VAMNUINVEST"|"1.0.34"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1025046|"15/06/2026 04:00:23"|"15/06/2026 04:00:29"|1|[NULL]|"1"|"15/06/2026 04:00:29"|"3"|[NULL]|48|AWS-RPAP-006|0|BR|"8dff9b6c-1edb-49a3-a22c-fb5b3f3ceefd"|"048.CX.Geracao.notas.tipo4"|"2.0.27"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1025042|"15/06/2026 03:31:16"|"15/06/2026 03:31:35"|1|[NULL]|"1"|"15/06/2026 03:31:35"|"3"|[NULL]|153|AWS-RPAP-006|6|BR|baa9f5d3-1ece-4402-a569-15c3c90bca28|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1025039|"15/06/2026 03:30:30"|"15/06/2026 03:30:54"|1|[NULL]|"1"|"15/06/2026 03:30:54"|"3"|[NULL]|182|AWS-RPAP-006|1|BR|"668f076b-8fdb-44af-afd0-a918540104cf"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1025036|"15/06/2026 03:01:57"|"15/06/2026 03:08:25"|1|[NULL]|"1"|"15/06/2026 03:08:25"|"3"|[NULL]|287|AWS-RPAP-006|542|BR|"2906069e-dc40-4aef-b93c-e30b889991bb"|"287.COMPSOL.Fake.Profile.Monitoring.VMNUINVEST"|"1.0.2"|CoE Ops - BR/Nuinvest/CompSol|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1025033|"15/06/2026 03:01:25"|"15/06/2026 03:08:14"|1|[NULL]|"1"|"15/06/2026 03:08:14"|"3"|[NULL]|276|EC2AMAZ-EEDQ776|0|BR|"9bd91bd9-4726-432f-bfe6-2510a7c1e7b0"|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1025031|"15/06/2026 03:01:16"|"15/06/2026 03:01:38"|1|[NULL]|"1"|"15/06/2026 03:01:38"|"3"|[NULL]|153|AWS-RPAP-006|10|BR|"8c487969-26de-42f1-9787-34d637b9b5bd"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1025027|"15/06/2026 03:00:50"|"15/06/2026 03:03:11"|1|[NULL]|"1"|"15/06/2026 03:03:11"|"3"|[NULL]|275|EC2AMAZ-ERHGKPJ|0|BR|"7eea50a6-d459-4ea1-898b-9e9b0ebb20bc"|"275.CX.Estate.Duplicate.Zendesk "|"1.0.8"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1025026|"15/06/2026 03:00:29"|"15/06/2026 03:00:55"|1|[NULL]|"1"|"15/06/2026 03:00:55"|"3"|[NULL]|182|AWS-RPAP-006|2|BR|"9ba2d89b-317d-405d-8c9b-f311eefb235e"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1025022|"15/06/2026 02:31:11"|"15/06/2026 02:31:32"|1|[NULL]|"1"|"15/06/2026 02:31:32"|"3"|[NULL]|153|AWS-RPAP-006|7|BR|"712d6ea9-e2c7-4540-85f0-dbcd1ffd90a0"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1025019|"15/06/2026 02:30:29"|"15/06/2026 02:30:51"|1|[NULL]|"1"|"15/06/2026 02:30:51"|"3"|[NULL]|182|AWS-RPAP-006|2|BR|"2863fe82-92b0-4938-97a0-57fa88497651"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1025018|"15/06/2026 02:11:44"|"15/06/2026 02:11:50"|1|[NULL]|"1"|"15/06/2026 02:11:50"|"3"|[NULL]|35|AWS-RPAP-006|0|BR|"848662ad-6a27-4f39-90f2-e2cbc6ce83bc"|"035.CX.Geracao.notas.clientes"|"2.0.31"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1025017|"15/06/2026 02:10:56"|"15/06/2026 02:11:24"|1|[NULL]|"1"|"15/06/2026 02:11:24"|"3"|[NULL]|153|AWS-RPAP-006|16|BR|"95cd69b0-a399-4d54-9975-149949614121"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1025016|"15/06/2026 02:10:18"|"15/06/2026 02:10:37"|1|[NULL]|"1"|"15/06/2026 02:10:37"|"3"|[NULL]|182|AWS-RPAP-006|1|BR|"0e792618-d609-436b-96e8-61cfa0ed7eca"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1025008|"15/06/2026 02:01:04"|"15/06/2026 02:08:27"|1|[NULL]|"1"|"15/06/2026 02:08:27"|"3"|[NULL]|235|EC2AMAZ-EEDQ776|129|BR||||||"0"|"1"
1025006|"15/06/2026 02:01:01"|"15/06/2026 10:26:26"|1|[NULL]|"1"|"15/06/2026 10:26:26"|"3"|[NULL]|156|EC2AMAZ-9TPRIDL|264|BR|"05956d5a-9f14-4371-a018-a71834d7aadc"|"156.ROP.Executa.STA.Nubank"|"1.0.14"|CoE Ops - BR/Nubank/Jud Orders|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1025005|"15/06/2026 02:00:49"|"15/06/2026 02:09:57"|1|[NULL]|"1"|"15/06/2026 02:09:57"|"3"|[NULL]|119|AWS-RPAP-006|11|BR|"0b945ab2-fe3e-457c-a227-f38342a7c97b"|"119.CXC.Blank.Emails.Zendesk.VAMNUINVEST"|"1.0.34"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1025004|"15/06/2026 02:00:22"|"15/06/2026 02:00:27"|1|[NULL]|"1"|"15/06/2026 02:00:27"|"3"|[NULL]|48|AWS-RPAP-006|0|BR|"2f328930-0fb5-49c0-bdbd-4555e8915424"|"048.CX.Geracao.notas.tipo4"|"2.0.27"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1025000|"15/06/2026 01:31:11"|"15/06/2026 01:31:39"|1|[NULL]|"1"|"15/06/2026 01:31:39"|"3"|[NULL]|153|AWS-RPAP-006|16|BR|"75407709-1768-4ca3-9f7b-5cc178f89a69"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1024997|"15/06/2026 01:30:28"|"15/06/2026 01:30:52"|1|[NULL]|"1"|"15/06/2026 01:30:52"|"3"|[NULL]|182|AWS-RPAP-006|2|BR|b72a7dbb-fb31-48c0-a93b-0dfdfad62a4f|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1024993|"15/06/2026 01:02:33"|"15/06/2026 01:03:48"|2|Error ocurred: The source contains no DataRows.Error Source: Assign - Checks duplicates in memory instead of querying the database on each iteration.|"1"|"15/06/2026 01:03:48"|"3"|[NULL]|93|EC2AMAZ-9TPRIDL|1|BR|f7030076-5f87-4098-b389-16068e58fc0a|"093.ROP.Analise.Erros.Sincad.Nubank.Dispatcher"|"1.0.22"|CoE Ops - BR/Nubank/AML-CFT|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1024990|"15/06/2026 01:01:20"|"15/06/2026 01:01:48"|1|[NULL]|"1"|"15/06/2026 01:01:48"|"3"|[NULL]|226|EC2AMAZ-ERHGKPJ|0|BR||||||"0"|"1"
1024989|"15/06/2026 01:01:14"|"15/06/2026 01:01:46"|1|[NULL]|"1"|"15/06/2026 01:01:46"|"3"|[NULL]|153|AWS-RPAP-006|22|BR|a7295489-1a98-4148-84d1-6e75f737b15c|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1024988|"15/06/2026 01:01:05"|"15/06/2026 01:02:19"|1|[NULL]|"1"|"15/06/2026 01:02:19"|"3"|[NULL]|173|EC2AMAZ-EEDQ776|1|BR|"06568a1c-4c69-45f8-951e-86c4ff02bc36"|"173.CX.Declaracao.Collections"|"1.0.25"|CoE Ops - BR/Nubank/Ops PF||"0"|"1"
1024987|"15/06/2026 01:01:05"|"15/06/2026 01:01:32"|1|[NULL]|"1"|"15/06/2026 01:01:32"|"3"|[NULL]|179|EC2AMAZ-9TPRIDL|0|BR|e59e7ded-2282-4c3f-9cfb-ac8bf5388434|"179.CX.Declaracao.Insurance"|"1.0.13"|CoE Ops - BR/Nubank/Ops PF||"0"|"1"
1024982|"15/06/2026 01:00:29"|"15/06/2026 01:00:53"|1|[NULL]|"1"|"15/06/2026 01:00:53"|"3"|[NULL]|182|AWS-RPAP-006|2|BR|b4cc1598-f3a4-4918-9c84-1da5efd8008d|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1024979|"15/06/2026 00:38:34"|"15/06/2026 00:39:27"|1|[NULL]|"1"|"15/06/2026 00:39:27"|"3"|[NULL]|167|EC2AMAZ-9TPRIDL|1|BR|f24e93ff-29bf-41c5-991f-17b296c871fe|"167.RegSol.Reativacao.Contas-FORMS"|"1.0.17"|CoE Ops - BR/Nubank/All VMs|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1024977|"15/06/2026 00:31:16"|"15/06/2026 00:31:44"|1|[NULL]|"1"|"15/06/2026 00:31:44"|"3"|[NULL]|153|AWS-RPAP-006|14|BR|c2a8c0f4-575a-428a-af70-bd9e36035b26|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1024974|"15/06/2026 00:30:29"|"15/06/2026 00:30:55"|1|[NULL]|"1"|"15/06/2026 00:30:55"|"3"|[NULL]|182|AWS-RPAP-006|2|BR|"238127a5-70a3-45d5-9a9c-31522fa39c8b"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1024973|"15/06/2026 00:13:34"|"15/06/2026 00:14:07"|1|[NULL]|"1"|"15/06/2026 00:14:07"|"3"|[NULL]|35|AWS-RPAP-006|1|BR|afa5aa92-2259-444b-9a74-421c09b48199|"035.CX.Geracao.notas.clientes"|"2.0.31"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1024972|"15/06/2026 00:12:31"|"15/06/2026 00:13:13"|1|[NULL]|"1"|"15/06/2026 00:13:13"|"3"|[NULL]|153|AWS-RPAP-006|31|BR|"58a79346-7d8c-4740-9763-11acbb780de2"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1024971|"15/06/2026 00:11:50"|"15/06/2026 00:12:12"|1|[NULL]|"1"|"15/06/2026 00:12:12"|"3"|[NULL]|182|AWS-RPAP-006|2|BR|"0a5b6432-287e-453d-bf3c-3e87215fe87e"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1024970|"15/06/2026 00:11:18"|"15/06/2026 00:13:59"|1|[NULL]|"1"|"15/06/2026 00:13:59"|"3"|[NULL]|235|EC2AMAZ-9TPRIDL|0|BR||||||"0"|"1"
1024969|"15/06/2026 00:06:33"|"15/06/2026 01:52:57"|1|[NULL]|"1"|"15/06/2026 01:52:57"|"3"|[NULL]|185|EC2AMAZ-NLK1TA2|32|BR|"6c1391ba-7dee-4910-94bf-abc25fa24f17"|"185.CX.Declaracao.Investments"|"1.0.38"|CoE Ops - BR/Nubank/Ops PF||"0"|"1"
1024963|"15/06/2026 00:01:27"|"15/06/2026 00:11:31"|1|[NULL]|"1"|"15/06/2026 00:11:31"|"3"|[NULL]|119|AWS-RPAP-006|13|BR|"8f5e778d-774c-462d-af1b-335f5412e1c9"|"119.CXC.Blank.Emails.Zendesk.VAMNUINVEST"|"1.0.34"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1024962|"15/06/2026 00:01:18"|"15/06/2026 00:08:44"|1|[NULL]|"1"|"15/06/2026 00:08:44"|"3"|[NULL]|276|EC2AMAZ-9TPRIDL|0|BR|"43ee046d-a034-4697-81ad-64e4b1b66d11"|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1024961|"15/06/2026 00:01:17"|"15/06/2026 00:03:54"|1|[NULL]|"1"|"15/06/2026 00:03:54"|"3"|[NULL]|275|EC2AMAZ-EEDQ776|0|BR|"38d89a84-8c48-46a0-8fab-0bdecd5b331a"|"275.CX.Estate.Duplicate.Zendesk "|"1.0.8"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1024958|"15/06/2026 00:00:53"|"15/06/2026 00:01:05"|1|[NULL]|"1"|"15/06/2026 00:01:05"|"3"|[NULL]|61|AWS-RPAP-006|0|BR|e05eb0db-1b79-41c4-8bcb-bf26d6832138|"061.ROP.Insumos.Quebra.Sigilo.v2.Nuinvest"|"1.0.13"|CoE Ops - BR/Nuinvest/Jud Orders|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1024957|"15/06/2026 00:00:22"|"15/06/2026 00:00:27"|1|[NULL]|"1"|"15/06/2026 00:00:27"|"3"|[NULL]|48|AWS-RPAP-006|0|BR|"6a804308-e167-462e-80c4-03adfef5b4ea"|"048.CX.Geracao.notas.tipo4"|"2.0.27"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1024952|"14/06/2026 23:31:11"|"14/06/2026 23:31:47"|1|[NULL]|"1"|"14/06/2026 23:31:47"|"3"|[NULL]|153|AWS-RPAP-006|23|BR|be315b69-b08f-40cd-93fb-99298f627b21|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1024950|"14/06/2026 23:30:29"|"14/06/2026 23:30:51"|1|[NULL]|"1"|"14/06/2026 23:30:51"|"3"|[NULL]|182|AWS-RPAP-006|1|BR|"6605d4f7-4117-4fac-856f-73193c9db0e4"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1024946|"14/06/2026 23:01:12"|"14/06/2026 23:02:00"|1|[NULL]|"1"|"14/06/2026 23:02:00"|"3"|[NULL]|153|AWS-RPAP-006|38|BR|"41f06bd5-3423-4e96-ba6f-0af9930d2520"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1024943|"14/06/2026 23:00:37"|"15/06/2026 05:05:14"|1|[NULL]|"1"|"15/06/2026 05:05:14"|"3"|[NULL]|130|AWS-RPAP-004|7|BR|a3ee1d77-54d0-4fb1-81ce-86565d459d93|"130.CX.Relatorios.Notas.VIRTUAL.SPB"|"1.1.2"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\AUTOMACAO.MOPERACOES|"0"|"1"
1024942|"14/06/2026 23:00:29"|"14/06/2026 23:00:53"|1|[NULL]|"1"|"14/06/2026 23:00:53"|"3"|[NULL]|182|AWS-RPAP-006|2|BR|"9c76866b-ca30-45de-b6ea-ed2c11b90a75"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1024937|"14/06/2026 22:30:45"|"14/06/2026 22:31:39"|1|[NULL]|"1"|"14/06/2026 22:31:39"|"3"|[NULL]|153|AWS-RPAP-004|34|BR|fa81cd34-90df-43bd-a71f-b1c9769aa38f|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1024936|"14/06/2026 22:30:28"|"14/06/2026 22:30:51"|1|[NULL]|"1"|"14/06/2026 22:30:51"|"3"|[NULL]|182|AWS-RPAP-006|1|BR|"661077b3-bed9-482e-bc99-bb8459e429cb"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1024935|"14/06/2026 22:02:50"|"14/06/2026 22:03:36"|1|[NULL]|"1"|"14/06/2026 22:03:36"|"3"|[NULL]|153|AWS-RPAP-004|25|BR|"968b5913-e08d-43f1-878e-5f145569d1aa"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1024932|"14/06/2026 22:01:20"|"14/06/2026 22:01:49"|1|[NULL]|"1"|"14/06/2026 22:01:49"|"3"|[NULL]|182|AWS-RPAP-004|1|BR|"9457ddd6-eb58-4724-9d53-ca0ac003f584"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1024928|"14/06/2026 22:00:32"|"14/06/2026 22:00:39"|1|[NULL]|"1"|"14/06/2026 22:00:39"|"3"|[NULL]|48|AWS-RPAP-004|0|BR|"0e7a1137-4846-4e65-ac74-66572dfe953f"|"048.CX.Geracao.notas.tipo4"|"2.0.27"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\AUTOMACAO.MOPERACOES|"0"|"1"
1024927|"14/06/2026 22:00:27"|"14/06/2026 22:11:19"|1|[NULL]|"1"|"14/06/2026 22:11:19"|"3"|[NULL]|119|AWS-RPAP-006|26|BR|fe6f0c0b-d745-4521-b68d-905dd5d69d4b|"119.CXC.Blank.Emails.Zendesk.VAMNUINVEST"|"1.0.34"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1024922|"14/06/2026 21:30:40"|"14/06/2026 21:31:28"|1|[NULL]|"1"|"14/06/2026 21:31:28"|"3"|[NULL]|153|AWS-RPAP-006|34|BR|"33df31dc-5e0f-4d6a-99c9-1367ac8875fe"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1024921|"14/06/2026 21:30:39"|"14/06/2026 21:31:13"|1|[NULL]|"1"|"14/06/2026 21:31:13"|"3"|[NULL]|182|AWS-RPAP-004|2|BR|"8318f6ee-0302-4aab-ae7b-700efd52b98c"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1024917|"14/06/2026 21:01:01"|"14/06/2026 21:09:37"|1|[NULL]|"1"|"14/06/2026 21:09:37"|"3"|[NULL]|276|EC2AMAZ-ERHGKPJ|0|BR|"71da967f-1e98-4fa5-8ee4-d59c9aca1e47"|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
1024914|"14/06/2026 21:00:47"|"14/06/2026 21:01:16"|1|[NULL]|"1"|"14/06/2026 21:01:16"|"3"|[NULL]|182|AWS-RPAP-004|1|BR|"0239f5a8-1c12-4a60-a676-e8c790989dcc"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1024913|"14/06/2026 21:00:41"|"14/06/2026 21:01:48"|1|[NULL]|"1"|"14/06/2026 21:01:48"|"3"|[NULL]|153|AWS-RPAP-006|52|BR|"893d2ccd-3c22-4750-ae0f-64607270ede6"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1024912|"14/06/2026 21:00:28"|"14/06/2026 21:03:30"|1|[NULL]|"1"|"14/06/2026 21:03:30"|"3"|[NULL]|275|EC2AMAZ-NLK1TA2|0|BR|f18c6843-c6ed-4d62-8d61-bb9606091399|"275.CX.Estate.Duplicate.Zendesk "|"1.0.8"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\automacao.moperacoes|"0"|"1"
1024909|"14/06/2026 20:31:12"|"14/06/2026 20:32:05"|1|[NULL]|"1"|"14/06/2026 20:32:05"|"3"|[NULL]|153|AWS-RPAP-006|40|BR|b71b8c69-d348-4479-ad00-729182e8feec|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1024906|"14/06/2026 20:30:28"|"14/06/2026 20:30:52"|1|[NULL]|"1"|"14/06/2026 20:30:52"|"3"|[NULL]|182|AWS-RPAP-006|1|BR|fff77878-586a-405d-9fba-6e87c4334e6c|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1024905|"14/06/2026 20:11:16"|"14/06/2026 20:12:18"|1|[NULL]|"1"|"14/06/2026 20:12:18"|"3"|[NULL]|153|AWS-RPAP-006|57|BR|"5796d6d4-b965-40e0-b30e-9c336e74dd26"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1024904|"14/06/2026 20:10:37"|"14/06/2026 20:10:57"|1|[NULL]|"1"|"14/06/2026 20:10:57"|"3"|[NULL]|182|AWS-RPAP-006|1|BR|"416d3b54-7f5d-41bf-b06a-78e2e6530b92"|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1024898|"14/06/2026 20:00:47"|"14/06/2026 20:10:16"|1|[NULL]|"1"|"14/06/2026 20:10:16"|"3"|[NULL]|119|AWS-RPAP-006|10|BR|b648f3ae-7af1-4fe2-9edc-a85050723667|"119.CXC.Blank.Emails.Zendesk.VAMNUINVEST"|"1.0.34"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1024896|"14/06/2026 20:00:21"|"14/06/2026 20:00:27"|1|[NULL]|"1"|"14/06/2026 20:00:27"|"3"|[NULL]|48|AWS-RPAP-006|0|BR|"90841a93-a4bd-437d-91ee-8019a0b7a100"|"048.CX.Geracao.notas.tipo4"|"2.0.27"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
1024892|"14/06/2026 19:31:11"|"14/06/2026 19:32:14"|1|[NULL]|"1"|"14/06/2026 19:32:14"|"3"|[NULL]|153|AWS-RPAP-006|54|BR|c329ac4b-0afe-4b17-ba56-782e8d282e78|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1024889|"14/06/2026 19:30:28"|"14/06/2026 19:30:53"|1|[NULL]|"1"|"14/06/2026 19:30:53"|"3"|[NULL]|182|AWS-RPAP-006|1|BR|b3809c40-af34-4fb9-9d0c-c60fac75fb76|"182.OMB.Blank.Emails.Zendesk.VMNUINVEST"|"1.0.6"|CoE Ops - BR/Nuinvest/CompSol||"0"|"1"
1024885|"14/06/2026 19:01:10"|"14/06/2026 19:02:17"|1|[NULL]|"1"|"14/06/2026 19:02:17"|"3"|[NULL]|153|AWS-RPAP-006|59|BR|"80ae48d2-3b09-4d28-83bd-963c79cec470"|"153.CX.Roteamento.Emails.Zendesk.VMNUINVEST"|"1.0.7"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
1024884|"14/06/2026 19:01:08"|"14/06/2026 19:01:40"|1|[NULL]|"1"|"14/06/2026 19:01:40"|"3"|[NULL]|213|EC2AMAZ-ERHGKPJ|0|||||||"0"|"1"
